ProxyAddress,implementations,VersionNumber,Findings,new-Vul,fix-Vul,matched_filename,new-feature,deleted-feature,gas,Optimization,Root-Cause
0xde1e704dae0b4051e80dabb26ab6ad6c12262da0,0x528e6e8a69b148fd77edc06e1121d7b8056b071c,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2740814.0,Not Optimized,others
0xde1e704dae0b4051e80dabb26ab6ad6c12262da0,0x63c28e2ff796e1480eb9ac8c3c55dcb9ae7b3df6,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2758061.0,Not Optimized,others
0xde67a93bfbcd4d9f46860d299c2edbfc95f50278,0xcb202353eb1749da738c6e4ef719c9d74079a20d,1,no source code,V1,V1,,V1,V1,1713483.0,V1,V1
0xde67a93bfbcd4d9f46860d299c2edbfc95f50278,0xe278613ea7c4e3cf3d339297778e08485d7a9c41,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,1747500.0,Not Optimized,others
0xde86327fbfd04c4ea11dc0f270da6083534c2582,0x388411dab2865c9e9f562618d4252aa2808b8bb0,2,Exception_State_SWC_110,,,/Users/elyhabaro/Desktop/FStudy/SVC/source/SingleFileFolders2/2/0x388411dab2865c9e9f562618d4252aa2808b8bb0-InterchainGasPaymaster/InterchainGasPaymaster.sol,,,,V1,"fix-vulnerability,new-feature"
0xdf1d0cfac0b6d30af81d7ec5df61927a517a12b6,0xe27a5c00ebfa0ac040ce414e7f3a7be5c4a73f34,1,no source code,V1,V1,,V1,V1,1198661.0,V1,V1
0xdf1d0cfac0b6d30af81d7ec5df61927a517a12b6,0xe90269cf647519abb36d460a63556002418cd66b,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,1245388.0,Not Optimized,others
0xdf261f967e87b2aa44e18a22f4ace5d7f74f03cc,0xaba64e88f55c769d46c17beb4c70fde62d37513c,1,no source code,V1,V1,,V1,V1,2620623.0,V1,V1
0xdf261f967e87b2aa44e18a22f4ace5d7f74f03cc,0xcadd976ae3a04352b4ab28865af07ad2c366d675,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2733635.0,Not Optimized,others
0xdf43e141ea068a27df4cafd6d2ab15c6d2655beb,0x22c26ac51f9409ff10346e64cbe32f6c98624275,1,no source code,V1,V1,,V1,V1,5204141.0,V1,V1
0xdf43e141ea068a27df4cafd6d2ab15c6d2655beb,0x23e259e48c222cdd95af0e3cd4966b57114a535b,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5196261.0,Optimized,gas-optimized
0xdf43e141ea068a27df4cafd6d2ab15c6d2655beb,0x62771778b211b0cff25fa0a740670e9a6fa3f049,4,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5078162.0,Optimized,gas-optimized
0xdf43e141ea068a27df4cafd6d2ab15c6d2655beb,0xea9597589d7390119160d4768513eb8c618cb928,5,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5238674.0,Not Optimized,others
0xdf43e141ea068a27df4cafd6d2ab15c6d2655beb,0x39fcff461f2abb43555ae4b4744ad218bcae6fbb,6,Exception_State_SWC_110,Exception_State_SWC_110,no source code,/Users/elyhabaro/Desktop/x/test2/0x39fcff461f2abb43555ae4b4744ad218bcae6fbb-MeowMeowUpgradeable/ERC721AStorage.sol,layout,no deleted feature,5095207.0,Optimized,"fix-vulnerability,new-feature,gas-optimized"
0xdf43e141ea068a27df4cafd6d2ab15c6d2655beb,0x5eafa13c9b45ab1534474cf03647f1c3e3ff99a4,7,no source code,no source code,Exception_State_SWC_110,,no new feature,layout,5289845.0,Not Optimized,fix-vulnerability
0xdf7b8afba3397f1272dab599fb81c33ad2199119,0x9db631f5c742446ce82eea0283e452714ecb9238,2,no source code,,,,,,4744852.0,V1,"fix-vulnerability,new-feature"
0xdf7d02adde2663d1feb4a828071244552f019c0c,0xb1b2cf559eb9fc071336a3878131525509ec7ed6,1,no source code,V1,V1,,V1,V1,3799739.0,V1,V1
0xdf7d02adde2663d1feb4a828071244552f019c0c,0x5d629891525df9b300c97ede69be0a1be4c27550,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3722166.0,Optimized,gas-optimized
0xdfe672c671943411fc16197fb8e328662b57ce2c,0x327339416778181799262780d1a4d28c46e0d1d0,1,no source code,V1,V1,,V1,V1,3783626.0,V1,V1
0xdfe672c671943411fc16197fb8e328662b57ce2c,0x3cffea98953fc55fcdfcc4ff09d0620174cc1db6,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3906017.0,Not Optimized,others
0xe05590833120f8a671d43aa3e9870fed9361b4ca,0x3883f172bbb377a26b93060611a1dfadcd82a6cf,1,no source code,V1,V1,,V1,V1,3737675.0,V1,V1
0xe05590833120f8a671d43aa3e9870fed9361b4ca,0x17269ebfd9fc562dd35790d10375dd90c3819638,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3873338.0,Not Optimized,others
0xe07fb2dbe2f4866f837f6a9886ee16adc377fc82,0x94f01f8f351619b8627584e88fec6cdae35f4afa,1,no source code,V1,V1,,V1,V1,4124479.0,V1,V1
0xe07fb2dbe2f4866f837f6a9886ee16adc377fc82,0xadd3df80437454758867a6e150fd059aa0dfdf29,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4145108.0,Not Optimized,others
0xe07fb2dbe2f4866f837f6a9886ee16adc377fc82,0xaeb60740bac57e2fb2702dae081c79cd4dba694d,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2456319.0,Optimized,gas-optimized
0xe0c51b096ed86a0cd955dba579cb37d6eefa6393,0x692f1073f0bd5131f677346712a04a7bfe2806ac,1,no source code,V1,V1,,V1,V1,3343661.0,V1,V1
0xe0c51b096ed86a0cd955dba579cb37d6eefa6393,0xac95c2420b42720c682874c642726426927f5daf,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3364360.0,Not Optimized,others
0xe0f6edeb3de10447c1d1cfb787e14e8f2f3a21fb,0xc47f5c5f9bbbda9ae5f63d1f18642e8f0c0beb08,2,Exception_State_SWC_110,,,/Users/elyhabaro/Desktop/FStudy/SVC/source/SingleFileFolders2/2/0xc47f5c5f9bbbda9ae5f63d1f18642e8f0c0beb08-InterchainAccountRouter/InterchainAccountRouter.sol,,,2664461.0,V1,"fix-vulnerability,new-feature"
0xe1229aba7dc7e74c9995254bbaa40beddb0b8b4d,0x3e06661490543967d750799f89bf2a68c74a5527,3,Unprotected_Selfdestruct_SWC_106,,,/Users/elyhabaro/Desktop/x/test2/0x3e06661490543967d750799f89bf2a68c74a5527-L1ERC721Bridge/Burn.sol,,,1115788.0,V1,"fix-vulnerability,new-feature"
0xe16abf024923078ab26ded98d6ce016b0c26a825,0x27533cd1e563fd94d87f92a356fbb2588010387d,1,"naming_convention,solc_version",V1,V1,/Users/elyhabaro/Desktop/0/1/0x27533cd1e563fd94d87f92a356fbb2588010387d-Port3AgencyFunds/Context.sol,V1,V1,2167454.0,V1,V1
0xe16abf024923078ab26ded98d6ce016b0c26a825,0xffd728fad10eb2fe5e3b0b16d1e35089b9414e0a,2,no source code,no source code,"naming_convention, solc_version",,no new feature,"_msgData, _msgSender",2215458.0,Not Optimized,fix-vulnerability
0xe17827609ac34443b3987661f4e037642f6bd9ba,0x64aa40d6865079379e41ca7cf9a001c5b962b94f,1,no source code,V1,V1,,V1,V1,3400780.0,V1,V1
0xe17827609ac34443b3987661f4e037642f6bd9ba,0x0a1618a6f0b9d3e37dc673ab1cd67471760bc06a,2,Exception_State_SWC_110,Exception_State_SWC_110,no source code,/Users/elyhabaro/Desktop/FStudy/SVC/source/SingleFileFolders2/1/0x0a1618a6f0b9d3e37dc673ab1cd67471760bc06a-ShellzOrbV2/ShellzOrbV2.sol,", _disableInitializers, functionCallWithValue, bitScanForward256, getHash, _exitRetreating, subscriptionOf, getApproved, _ownerAndBatchHeadOf, _feeDenominator, __Context_init_unchained, devMint, swapRetreatOperator, mulDiv, __DefaultOperatorFilterer_init, _kickRetreating, min, verifyCallResultFromTarget, _resetTokenRoyalty, __OperatorFilterer_init, tokenOfOwnerByIndex, approve, isolateLS1B256, exitRetreating, tryRecover, setLaunchpadSupply, toEthSignedMessageHash, filteredOperatorAt, updateCodeHash, _retriveERC721Storage, balanceOf, mint, toString, copyEntriesOf, retreatingTime, subscribers, initializeV2, _safeTransfer, unregister, getLaunchpadSupply, enterRetreating, filteredCodeHashAt, swapOperatorProxies, isApprovedForAll, __ERC2981_init_unchained, _exists, exitRetreatingMulti, log256, withdraw, _approve, _nonReentrantBefore, _beforeTokenTransfers, kickFromRetreat, _deleteDefaultRoyalty, unset, bitScanReverse256, _checkOnERC721Received, _afterTokenTransfers, owner, __ReentrancyGuard_init_unchained, setDefaultRoyalty, _checkOwner, royaltyInfo, tokenURI, setMintPrice, __ERC165_init, setLaunchpad, _msgSender, _safeMint, _setRetreatingEnable, _revert, updateOperators, setTo, _retriveOperator, transferFrom, _isInitializing, filteredOperators, _setDefaultRoyalty, __Context_init, isOperatorAllowed, __ERC165_init_unchained, _swapOperator, setSigner, ownerOf, _nonReentrantAfter, sqrt, renounceOwnership, max, unsetBatch, toHexString, isCodeHashOfFiltered, functionStaticCall, isCodeHashFiltered, setApprovalForAll, name, _mint, _enterRetreating, ceilDiv, getMaxLaunchpadSupply, toTypedDataHash, _getBatchHead, isContract, log2, subscriberAt, _baseURI, setBatch, updateCodeHashes, __ReentrancyGuard_init, codeHashOf, __Ownable_init_unchained, register, get, updateOperator, isRegistered, _throwError, tokenByIndex, functionCall, _setTokenRoyalty, _transfer, setPayoutWallet, _getInitializedVersion, verifyCallResult, onERC721Received, subscribe, transferOwnership, safeTransferFrom, _retriveTokenParam, isRetreatingEnabled, average, getBucket, registerAndSubscribe, totalSupply, supportsInterface, __ERC721Psi_init, setRetreatingEnable, filteredCodeHashes, set, __ERC2981_init, log10, _transferCheck, sendValue, _msgData, registerAndCopyEntries, initialize, _isApprovedOrOwner, mintTo, __Ownable_init, recover, symbol, enterRetreatingMulti, scanForward, isOperatorFiltered, _transferOwnership, __ERC721Psi_init_unchained, unsubscribe, isolateMS1B256, isRetreating",no deleted feature,3777548.0,Not Optimized,"fix-vulnerability,new-feature"
0xe17827609ac34443b3987661f4e037642f6bd9ba,0x9ceba66215276558f084dc24a53634a114ddb825,3,Exception_State_SWC_110,no new-vul,no fixed-vul,/Users/elyhabaro/Desktop/0/x/test2/0x9ceba66215276558f084dc24a53634a114ddb825-ShellzOrbV3/ERC721SeaDropStorage.sol,layout,", _disableInitializers, functionCallWithValue, bitScanForward256, getHash, _exitRetreating, subscriptionOf, getApproved, _ownerAndBatchHeadOf, _feeDenominator, __Context_init_unchained, devMint, swapRetreatOperator, mulDiv, __DefaultOperatorFilterer_init, _kickRetreating, min, verifyCallResultFromTarget, _resetTokenRoyalty, __OperatorFilterer_init, tokenOfOwnerByIndex, approve, isolateLS1B256, exitRetreating, tryRecover, setLaunchpadSupply, toEthSignedMessageHash, filteredOperatorAt, updateCodeHash, _retriveERC721Storage, balanceOf, mint, toString, copyEntriesOf, retreatingTime, subscribers, initializeV2, _safeTransfer, unregister, getLaunchpadSupply, enterRetreating, filteredCodeHashAt, swapOperatorProxies, isApprovedForAll, __ERC2981_init_unchained, _exists, exitRetreatingMulti, log256, withdraw, _approve, _nonReentrantBefore, _beforeTokenTransfers, kickFromRetreat, _deleteDefaultRoyalty, unset, bitScanReverse256, _checkOnERC721Received, _afterTokenTransfers, owner, __ReentrancyGuard_init_unchained, setDefaultRoyalty, _checkOwner, royaltyInfo, tokenURI, setMintPrice, __ERC165_init, setLaunchpad, _msgSender, _safeMint, _setRetreatingEnable, _revert, updateOperators, setTo, _retriveOperator, transferFrom, _isInitializing, filteredOperators, _setDefaultRoyalty, __Context_init, isOperatorAllowed, __ERC165_init_unchained, _swapOperator, setSigner, ownerOf, _nonReentrantAfter, sqrt, renounceOwnership, max, unsetBatch, toHexString, isCodeHashOfFiltered, functionStaticCall, isCodeHashFiltered, setApprovalForAll, name, _mint, _enterRetreating, ceilDiv, getMaxLaunchpadSupply, toTypedDataHash, _getBatchHead, isContract, log2, subscriberAt, _baseURI, setBatch, updateCodeHashes, __ReentrancyGuard_init, codeHashOf, __Ownable_init_unchained, register, get, updateOperator, isRegistered, _throwError, tokenByIndex, functionCall, _setTokenRoyalty, _transfer, setPayoutWallet, _getInitializedVersion, verifyCallResult, onERC721Received, subscribe, transferOwnership, safeTransferFrom, _retriveTokenParam, isRetreatingEnabled, average, getBucket, registerAndSubscribe, totalSupply, supportsInterface, __ERC721Psi_init, setRetreatingEnable, filteredCodeHashes, set, __ERC2981_init, log10, _transferCheck, sendValue, _msgData, registerAndCopyEntries, initialize, _isApprovedOrOwner, mintTo, __Ownable_init, recover, symbol, enterRetreatingMulti, scanForward, isOperatorFiltered, _transferOwnership, __ERC721Psi_init_unchained, unsubscribe, isolateMS1B256, isRetreating",4864182.0,Not Optimized,new-feature
0xe1b81cd6a494cbca06a8e2055a62c2cf0fa5a8ac,0x034031e261e00e1ae1f749724e4673ab30a7ca35,1,no source code,V1,V1,,V1,V1,4526891.0,V1,V1
0xe1b81cd6a494cbca06a8e2055a62c2cf0fa5a8ac,0x8f401f32eeeede1f8465aed1d65daeab0ac3bba7,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3797368.0,Optimized,gas-optimized
0xe1b81cd6a494cbca06a8e2055a62c2cf0fa5a8ac,0xada6ce977c8ee0cf0a8ea455509e46810e78d508,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4384644.0,Not Optimized,others
0xe1b81cd6a494cbca06a8e2055a62c2cf0fa5a8ac,0x17cb053aea489199777af028158ae79fc0d29323,4,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4431336.0,Not Optimized,others
0xe1b81cd6a494cbca06a8e2055a62c2cf0fa5a8ac,0x2dc28351f633f34d3aeda10fd2df6c299b7a4c33,5,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4470051.0,Not Optimized,others
0xe1b81cd6a494cbca06a8e2055a62c2cf0fa5a8ac,0x3b65663db5c8665158c13f318ec4314d5bbb1cea,6,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4545396.0,Not Optimized,others
0xe1b81cd6a494cbca06a8e2055a62c2cf0fa5a8ac,0x7d870a878e77847c697164e24f23f94db9dce086,7,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4526471.0,Optimized,gas-optimized
0xe1b81cd6a494cbca06a8e2055a62c2cf0fa5a8ac,0xb92ffe360b30f28d1a669f6f84fe0b0e11ca42e1,8,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4646214.0,Not Optimized,others
0xe1b81cd6a494cbca06a8e2055a62c2cf0fa5a8ac,0x48bfc104dbd7e24555b0cfe7b46948b0e2001ec1,9,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,4645536.0,Optimized,gas-optimized
0xe1d1f3878163d84015399b4ade9475c65f6888e3,0x8661196bf313114b181e0810c1509c80fe52982f,1,no source code,V1,V1,,V1,V1,460570.0,V1,V1
0xe1d1f3878163d84015399b4ade9475c65f6888e3,0x316b31899b27510269f74d860e3dfb773f2c6592,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,510185.0,Not Optimized,others
0xe20b9e246db5a0d21bf9209e4858bc9a3ff7a034,0x7a654d7baa1445b55f626d07e5816ce5bd2d853c,2,no source code,,,,,,2662705.0,V1,"fix-vulnerability,new-feature"
0xe2242ce8670d2e23b0c629b6f12d48f3403fdf1f,0xe409fef1f06e5492ea60507bdd97e6e6bb4a1797,1,no source code,V1,V1,,V1,V1,1310015.0,V1,V1
0xe2242ce8670d2e23b0c629b6f12d48f3403fdf1f,0x600fe4d4758e986c63fb2c7dcedd7f16ee9e36f2,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,1355566.0,Not Optimized,others
0xe2353e6f31b8574d0cdcac2946a8bd1465d66f53,0xc935464cded1ec0b127d0ff497b94b065e4cbf43,1,no source code,V1,V1,,V1,V1,1782263.0,V1,V1
0xe2353e6f31b8574d0cdcac2946a8bd1465d66f53,0x3459803676c2d828330fd93f9a727d54dcd474dd,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2055953.0,Not Optimized,others
0xe23bce06837f70584475957c7b6fbb6b0c8735ac,0x7c514c195ef048eec6142ebde29e75d060b39d4c,3,no source code,,,,,,4937913.0,V1,"fix-vulnerability,new-feature"
0xe276c2eed4fbf6045ba3adb0783b0baf9c6f5cd1,0x5a439b3cadc8ee682acd96f58582bed5ec8c04a9,1,no source code,V1,V1,,V1,V1,4059717.0,V1,V1
0xe276c2eed4fbf6045ba3adb0783b0baf9c6f5cd1,0x0f8ec7bff475641381cb8afc5a0803438fcb03b3,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3933232.0,Optimized,gas-optimized
0xe2a0b127f01eb03373c2c75abd2f6ff4e83b670e,0x1e52a56e964415dae4e00210f1569a74db54e703,1,no source code,V1,V1,,V1,V1,857254.0,V1,V1
0xe2a0b127f01eb03373c2c75abd2f6ff4e83b670e,0x176a3c8f81e91de22da62fb48d563e67263e354e,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,877542.0,Not Optimized,others
0xe2a0b127f01eb03373c2c75abd2f6ff4e83b670e,0xe6b5d85609d37d9a65d03f9484987522942435cf,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,928831.0,Not Optimized,others
0xe2cac13bbff65d30ba31c1709b73c60573cfbda0,0xcd3c2ab95cf91665d590751cdd3d7959c41951f4,1,no source code,V1,V1,,V1,V1,3439655.0,V1,V1
0xe2cac13bbff65d30ba31c1709b73c60573cfbda0,0x19ceffa15261dcf890328b619039416c40a6b8f8,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3627403.0,Not Optimized,others
0xe2f259c3b4587521855dd0f236b3259a70235365,0xd3ffa0eae114e30e6847c7cb8cca0ce3ebafd877,1,no source code,V1,V1,,V1,V1,2319052.0,V1,V1
0xe2f259c3b4587521855dd0f236b3259a70235365,0x869d277437d85b74bb146af7bc60c9eeba76e836,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2321855.0,Not Optimized,others
0xe2f259c3b4587521855dd0f236b3259a70235365,0x052989676f24f71296375f8a16bfc7067187ec70,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2328536.0,Not Optimized,others
0xe2f259c3b4587521855dd0f236b3259a70235365,0x19a2aa66eb4df997a5a84a1a097fd07999092e5f,4,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2331766.0,Not Optimized,others
0xe2f259c3b4587521855dd0f236b3259a70235365,0xbbf662e13c2f02cc19d1436b523368632de4701b,5,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2409160.0,Not Optimized,others
0xe3c11fb8436fa418900b06547fc27d1c9a71f877,0xc4a4a255450dd5e3ec951805701125984b71b007,2,no source code,,,,,,1572377.0,V1,"fix-vulnerability,new-feature"
0xe3fde5fc70b99ecfb9707f686dccc0d696bdcf2c,0x15e7ecb41fc8c0be785fd592bf0d9533c9ed70f6,1,no source code,V1,V1,,V1,V1,2573676.0,V1,V1
0xe3fde5fc70b99ecfb9707f686dccc0d696bdcf2c,0xb9f2b4cb5e159c1eb88a052a9d2000bca660966b,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2050232.0,Optimized,gas-optimized
0xe40046ac333cd9555165f0896af6d0b1decc364f,0x451693d602fe1aebb8c8de836cb48461428a6202,1,no source code,V1,V1,,V1,V1,5299844.0,V1,V1
0xe40046ac333cd9555165f0896af6d0b1decc364f,0xb18dd0b56a235919f36e3c48ba66e7da25c58877,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5301776.0,Not Optimized,others
0xe40046ac333cd9555165f0896af6d0b1decc364f,0x295085e572355149ac275be90bab088084903fc0,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,5304413.0,Not Optimized,others
0xe41b169c5a605ac5476d413ae9b6593c520f7dd3,0x04fced0518cee030bfd0ce842834805719e8b52e,2,no source code,V1,V1,,V1,V1,3075611.0,V1,V1
0xe41b169c5a605ac5476d413ae9b6593c520f7dd3,0xbc3308567eebb15c437e7b3063f6a29cf20c02f4,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2962731.0,Optimized,gas-optimized
0xe4752bf7d40c02f9edab5cf600138ba11556aa7b,0x75e588668187b8dc17b1d8d07692ba071e9c5588,1,no source code,V1,V1,,V1,V1,3079305.0,V1,V1
0xe4752bf7d40c02f9edab5cf600138ba11556aa7b,0xf6d9211ae22b8402023b90e890b15c048c4b44d2,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3114776.0,Not Optimized,others
0xe4833f2d67284d416c2c17e79d354add9da67205,0x5067011b7fb04b6ceb860800b774389fcff9a037,1,no source code,V1,V1,,V1,V1,2427632.0,V1,V1
0xe4833f2d67284d416c2c17e79d354add9da67205,0xc57508dba4c5281a28a39a03fdfe907ce1f876df,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,2426540.0,Optimized,gas-optimized
0xe4a92a89ae0a3208f85b374c06c76d413e6b49b8,0xb4b0cb8caa8eae307f2b68147ada85c075d9c395,2,no source code,,,,,,3577291.0,V1,"fix-vulnerability,new-feature"
0xe4ae7b6c59fbfc4703f3ea48dc9ed3def9333423,0xe328512e063200ae5907d21130ef2877babc615e,1,no source code,V1,V1,,V1,V1,3773651.0,V1,V1
0xe4ae7b6c59fbfc4703f3ea48dc9ed3def9333423,0xe152236e12b695d1e1f96bc984a6ca25d2870972,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3812171.0,Not Optimized,others
0xe4ae7b6c59fbfc4703f3ea48dc9ed3def9333423,0xb4587f9de398b4168273881ebbbd321cf26503e6,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,3828748.0,Not Optimized,others
0xe4c9751d5cbcde942165871ca2089172307f9971,0xde379160215ca6b7746d582154c42dc586f246b0,1,no source code,V1,V1,,V1,V1,,V1,V1
0xe4c9751d5cbcde942165871ca2089172307f9971,0x44d6e00d1062b17fe10a4a1d19b339d00a737b9e,2,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,,Not Optimized,others
0xe4c9751d5cbcde942165871ca2089172307f9971,0x3e27ed94b45932b0d880179012074c80a99f4b81,3,no source code,no new-vul,no fixed-vul,,no new feature,no deleted feature,,Not Optimized,others
0xe4e2121b479017955be0b175305b35f312330bae,0xb63762dfdaaf0f665a1f387e9b29699f22ac409c,1,solc_version,V1,V1,/Users/elyhabaro/Desktop/x/test/0xb63762dfdaaf0f665a1f387e9b29699f22ac409c-L1WethGateway/IWETH9.sol,V1,V1,1941993.0,V1,V1
0xe4e2121b479017955be0b175305b35f312330bae,0x6299838c8254b59213eb56d158ebe562d23c4936,2,solc_version,no new-vul,no fixed-vul,/Users/elyhabaro/Desktop/x/test/0x6299838c8254b59213eb56d158ebe562d23c4936-L1WethGateway/IERC165.sol,supportsInterface,"deposit, withdraw",2018679.0,Not Optimized,new-feature
0xe4e2121b479017955be0b175305b35f312330bae,0x4b8e9b3f253e68837bf719997b1eeb9e8f1960e2,3,solc_version,no new-vul,no fixed-vul,/Users/elyhabaro/Desktop/x/test/0x4b8e9b3f253e68837bf719997b1eeb9e8f1960e2-L1WethGateway/IERC165.sol,no new feature,no deleted feature,1970497.0,Optimized,gas-optimized
0xe4e9ae2d65008d171a07c12f20d5a5d62fb31776,0x9365014178e081a61b074100b9b864f969e769b5,3,no source code,,,,,,1400350.0,V1,"fix-vulnerability,new-feature"
